page_title,election_cycle,total_revisions,unique_editors,net_size_change,minor_edits,anonymous_edits,bot_edits,first_edit,last_edit,office,state,district,party,pvi,pvi_numeric,candidate_was_incumbent,candidate_won_election,vote_percentage,election_type,editing_span_days
Julia_Brownley,2022,54,26,2270.0,14,4,9,2020-11-21 03:22:02+00:00,2022-11-03 18:28:15+00:00,House,California,California 26,Democratic,D+8,-8.0,True,True,54.5,general,712
Amanda_Adkins_(politician),2022,53,28,-565.0,9,3,2,2020-11-14 07:16:01+00:00,2022-11-02 22:11:37+00:00,House,Kansas,Kansas 3,Republican,R+1,1.0,False,False,42.8,general,718
Liam_Madden,2022,53,18,9315.0,7,5,5,2020-12-22 00:47:08+00:00,2022-11-07 02:33:09+00:00,House,Vermont,Vermont at-large,Republican,D+16,-16.0,False,False,27.9,general,685
Rick_Larsen,2022,53,36,1921.0,15,6,8,2020-12-11 22:30:58+00:00,2022-11-07 07:41:30+00:00,House,Washington,Washington 2,Democratic,D+9,-9.0,True,True,60.1,general,695
Ron_Estes,2022,53,34,4002.0,12,7,4,2020-11-07 14:39:05+00:00,2022-10-24 00:37:52+00:00,House,Kansas,Kansas 4,Republican,R+14,14.0,True,True,63.3,general,715
Blaine_Luetkemeyer,2022,52,36,5324.0,14,5,4,2020-11-13 21:02:29+00:00,2022-10-27 05:06:57+00:00,House,Missouri,Missouri 3,Republican,R+16,16.0,True,True,65.1,general,712
Diana_DeGette,2022,52,34,2349.0,16,7,4,2020-11-22 19:38:29+00:00,2022-09-16 14:52:13+00:00,House,Colorado,Colorado 1,Democratic,D+29,-29.0,True,True,80.3,general,662
Erin_Houchin,2022,52,19,4262.0,3,15,7,2020-12-11 06:35:25+00:00,2022-11-08 23:53:56+00:00,House,Indiana,Indiana 9,Republican,R+16,16.0,False,True,63.6,general,697
Jim_Costa,2022,52,31,4571.0,11,10,4,2020-11-15 21:28:46+00:00,2022-10-20 04:35:58+00:00,House,California,California 21,Democratic,D+9,-9.0,False,True,54.2,general,703
Kelly_Armstrong,2022,52,27,4469.0,10,4,6,2020-12-10 13:36:57+00:00,2022-10-02 04:10:19+00:00,House,North Dakota,North Dakota at-large,Republican,R+20,20.0,True,True,62.3,general,660
Earl_Blumenauer,2022,51,34,3507.0,13,7,7,2020-11-13 22:02:09+00:00,2022-08-16 05:54:05+00:00,House,Oregon,Oregon 3,Democratic,D+22,-22.0,True,True,70.0,general,640
Larry_Bucshon,2022,51,27,635.0,15,10,4,2020-11-10 21:40:26+00:00,2022-10-01 16:32:00+00:00,House,Indiana,Indiana 8,Republican,R+19,19.0,True,True,65.7,general,689
Sylvia_Garcia,2022,51,33,2080.0,14,7,3,2020-11-15 06:47:31+00:00,2022-11-07 17:07:34+00:00,House,Texas,Texas 29,Democratic,D+18,-18.0,True,True,71.4,general,722
Annette_Taddeo,2022,50,27,19150.0,13,10,3,2020-11-18 18:50:36+00:00,2022-10-26 17:30:21+00:00,House,Florida,Florida 27,Democratic,EVEN,0.0,False,False,42.7,general,706
Charles_Graham_(American_politician),2022,50,25,10579.0,5,6,5,2020-12-11 20:55:19+00:00,2022-11-06 18:10:48+00:00,House,North Carolina,North Carolina 7,Democratic,R+8,8.0,False,False,42.3,general,694
Working_Class_Party,2022,50,35,9563.0,17,4,7,2020-11-06 22:47:55+00:00,2022-11-08 22:39:38+00:00,House,Illinois,Illinois 4,Working Class,D+22,-22.0,False,False,3.5,general,731
Chellie_Pingree,2022,49,28,1273.0,14,5,7,2020-11-05 14:15:45+00:00,2022-11-07 15:11:15+00:00,House,Maine,Maine 1,Democratic,D+9,-9.0,True,True,62.9,general,732
Dwight_Evans_(politician),2022,49,29,10102.0,16,2,3,2020-11-07 18:39:02+00:00,2022-10-02 03:51:09+00:00,House,Pennsylvania,Pennsylvania 3,Democratic,D+39,-39.0,True,True,95.1,general,693
Juan_Vargas,2022,49,23,2993.0,14,3,4,2020-11-05 14:43:29+00:00,2022-10-20 08:52:47+00:00,House,California,California 52,Democratic,D+18,-18.0,False,True,66.7,general,713
Lois_Frankel,2022,49,24,3030.0,14,3,6,2020-11-05 00:08:53+00:00,2022-10-02 03:32:53+00:00,House,Florida,Florida 22,Democratic,D+7,-7.0,False,True,55.1,general,696
Al_Lawson,2022,48,26,1015.0,14,5,2,2020-11-19 20:50:57+00:00,2022-10-02 04:05:56+00:00,House,Florida,Florida 2,Democratic,R+8,8.0,False,False,40.2,general,681
Delia_Ramirez,2022,48,28,8611.0,11,1,4,2020-12-18 09:26:35+00:00,2022-10-20 07:44:41+00:00,House,Illinois,Illinois 3,Democratic,D+20,-20.0,False,True,68.5,general,670
Laura_Gillen,2022,48,21,8072.0,15,2,2,2022-03-03 21:10:15+00:00,2022-09-15 13:29:17+00:00,House,New York,New York 4,Democratic,D+5,-5.0,False,False,48.2,general,195
Marc_Veasey,2022,48,26,2899.0,13,4,2,2020-12-08 00:22:12+00:00,2022-10-02 03:37:44+00:00,House,Texas,Texas 33,Democratic,D+24,-24.0,True,True,72.0,general,663
Randy_Weber,2022,48,30,5733.0,14,5,5,2020-12-08 13:47:48+00:00,2022-10-02 03:38:10+00:00,House,Texas,Texas 14,Republican,R+17,17.0,True,True,70.2,general,662
Don_Davis_(North_Carolina_politician),2022,47,21,-1609.0,6,6,1,2020-12-28 02:54:20+00:00,2022-09-02 07:55:44+00:00,House,North Carolina,North Carolina 1,Democratic,D+2,-2.0,False,True,52.4,general,613
John_Moolenaar,2022,47,26,2337.0,14,3,5,2020-12-03 03:52:46+00:00,2022-10-02 03:47:30+00:00,House,Michigan,Michigan 2,Republican,R+16,16.0,False,True,63.7,general,667
Josh_Brecheen,2022,47,14,9574.0,6,9,3,2020-12-02 21:05:09+00:00,2022-10-07 21:11:27+00:00,House,Oklahoma,Oklahoma 2,Republican,R+29,29.0,False,True,72.4,general,674
Suzanne_Bonamici,2022,47,28,712.0,17,4,5,2020-12-01 23:52:45+00:00,2022-10-09 02:36:01+00:00,House,Oregon,Oregon 1,Democratic,D+18,-18.0,True,True,68.0,general,676
Adam_Smith_(Washington_politician),2022,46,28,2014.0,13,5,6,2020-11-25 19:23:26+00:00,2022-10-20 10:37:59+00:00,House,Washington,Washington 9,Democratic,D+21,-21.0,True,True,71.6,general,693
Al_Green_(politician),2022,46,25,916.0,16,12,7,2020-11-29 09:13:58+00:00,2022-10-16 21:08:01+00:00,House,Texas,Texas 9,Democratic,D+26,-26.0,True,True,76.7,general,686
Patrick_McHenry,2022,46,29,4102.0,15,4,7,2020-11-09 03:41:33+00:00,2022-10-22 02:25:58+00:00,House,North Carolina,North Carolina 10,Republican,R+22,22.0,True,True,72.7,general,711
Rick_Becker,2022,46,25,3195.0,15,4,8,2020-11-30 20:39:36+00:00,2022-11-02 18:34:56+00:00,Senate,North Dakota,,Independent,R+20,20.0,False,False,18.5,general,701
Adam_Gray,2022,45,19,-11406.0,7,4,5,2020-11-11 13:52:05+00:00,2022-08-26 15:21:31+00:00,House,California,California 13,Democratic,D+4,-4.0,False,False,49.8,general,653
Brian_Higgins,2022,45,29,420.0,11,9,7,2020-11-05 02:23:33+00:00,2022-09-21 04:54:56+00:00,House,New York,New York 26,Democratic,D+9,-9.0,True,True,64.0,general,685
Bruce_Poliquin,2022,45,26,3859.0,8,7,6,2020-12-12 21:55:21+00:00,2022-10-05 10:17:08+00:00,House,Maine,Maine 2,Republican,R+6,6.0,False,False,46.9,general_rcv_runoff,661
Donald_Payne_Jr.,2022,45,25,4627.0,15,5,6,2020-11-18 17:01:03+00:00,2022-10-02 03:29:32+00:00,House,New Jersey,New Jersey 10,Democratic,D+30,-30.0,True,True,77.6,general,682
Jeff_Ettinger,2022,44,25,3133.0,5,3,4,2020-11-14 22:13:37+00:00,2022-10-23 15:29:39+00:00,House,Minnesota,Minnesota 1,DFL,,,False,False,46.8,special,707
Adam_Frisch,2022,43,17,7168.0,6,5,1,2022-07-27 19:18:24+00:00,2022-11-07 07:31:55+00:00,House,Colorado,Colorado 3,Democratic,R+7,7.0,False,False,49.9,general,102
Joe_Pinion,2022,43,24,1011.0,10,9,2,2022-03-15 15:53:47+00:00,2022-11-05 23:46:09+00:00,Senate,New York,,Republican,D+10,-10.0,False,False,42.8,general,235
Adrian_Smith_(politician),2022,42,29,4975.0,12,7,2,2020-11-26 23:05:00+00:00,2022-10-07 12:34:36+00:00,House,Nebraska,Nebraska 3,Republican,R+29,29.0,True,True,78.3,general,679
Alan_Cohn,2022,42,25,2106.0,10,7,5,2020-11-24 05:47:41+00:00,2022-10-02 00:40:22+00:00,House,Florida,Florida 15,Democratic,R+4,4.0,False,False,41.5,general,676
Kathy_Castor,2022,41,23,6101.0,5,6,5,2020-11-18 21:05:38+00:00,2022-11-06 20:06:51+00:00,House,Florida,Florida 14,Democratic,D+8,-8.0,True,True,56.9,general,717
Laurel_Lee,2022,41,21,1827.0,13,5,5,2020-11-17 16:16:05+00:00,2022-10-08 18:12:55+00:00,House,Florida,Florida 15,Republican,R+4,4.0,False,True,58.5,general,690
Chuck_Edwards,2022,40,29,4753.0,7,8,3,2020-12-30 03:20:18+00:00,2022-10-25 03:25:31+00:00,House,North Carolina,North Carolina 11,Republican,R+8,8.0,False,True,53.8,general,664
Colin_Schmitt,2022,40,22,2338.0,8,7,1,2020-12-23 21:58:21+00:00,2022-09-29 23:56:07+00:00,House,New York,New York 18,Republican,D+1,-1.0,False,False,49.3,general,645
Jonathan_Jackson_(Illinois_politician),2022,40,18,3074.0,5,3,6,2020-12-08 14:51:20+00:00,2022-10-19 15:56:57+00:00,House,Illinois,Illinois 1,Democratic,D+20,-20.0,False,True,67.0,general,680
Val_Hoyle,2022,40,20,693.0,12,4,4,2020-11-19 06:40:43+00:00,2022-08-31 20:39:23+00:00,House,Oregon,Oregon 4,Democratic,D+4,-4.0,False,True,50.6,general,650
Johnny_DuPree,2022,39,20,2375.0,7,2,7,2021-01-28 22:51:12+00:00,2022-09-06 17:31:45+00:00,House,Mississippi,Mississippi 4,Democratic,R+22,22.0,False,False,24.6,general,585
Jasmine_Crockett,2022,38,23,3437.0,8,5,0,2020-11-10 01:29:25+00:00,2022-10-15 23:46:02+00:00,House,Texas,Texas 30,Democratic,D+27,-27.0,False,True,75.0,general,704
Rick_Tyler,2022,38,23,45.0,12,16,7,2020-11-21 04:46:57+00:00,2022-10-23 21:54:25+00:00,House,Tennessee,Tennessee 3,Independent,R+19,19.0,False,False,0.9,general,701
Rudy_Salas,2022,38,22,-3299.0,6,10,2,2020-11-09 18:23:19+00:00,2022-11-03 18:01:50+00:00,House,California,California 22,Democratic,D+5,-5.0,False,False,48.5,general,723
Brett_Guthrie,2022,37,25,25.0,8,4,4,2020-12-17 16:46:22+00:00,2022-10-03 15:36:56+00:00,House,Kentucky,Kentucky 2,Republican,R+21,21.0,True,True,71.9,general,654
Barbara_Kirkmeyer,2022,36,21,1097.0,5,3,3,2020-11-28 21:18:54+00:00,2022-10-19 11:59:53+00:00,House,Colorado,Colorado 8,Republican,EVEN,0.0,False,False,47.7,general,689
Dutch_Ruppersberger,2022,36,27,1234.0,11,6,5,2020-12-02 22:07:19+00:00,2022-10-03 19:08:59+00:00,House,Maryland,Maryland 2,Democratic,D+7,-7.0,True,True,59.2,general,669
John_Sarbanes,2022,36,27,1068.0,12,6,3,2020-11-28 04:00:26+00:00,2022-07-04 17:27:43+00:00,House,Maryland,Maryland 3,Democratic,D+10,-10.0,True,True,60.2,general,583
George_Logan_(Connecticut_politician),2022,35,21,2238.0,10,8,2,2020-11-07 20:34:29+00:00,2022-11-03 19:01:27+00:00,House,Connecticut,Connecticut 5,Republican,D+3,-3.0,False,False,49.6,general,725
John_B._Larson,2022,35,25,518.0,9,9,2,2020-11-24 05:57:21+00:00,2022-07-22 01:19:51+00:00,House,Connecticut,Connecticut 1,Democratic,D+12,-12.0,True,True,61.3,general,604
Kevin_Mullin,2022,35,25,2274.0,9,4,4,2020-12-26 04:03:58+00:00,2022-10-27 21:55:44+00:00,House,California,California 15,Democratic,D+28,-28.0,False,True,55.5,general,670
Garret_Graves,2022,34,19,312.0,8,2,3,2020-12-09 12:33:15+00:00,2022-10-04 06:54:35+00:00,House,Louisiana,Louisiana 6,Republican,R+19,19.0,True,True,80.4,general,663
Jared_Moskowitz,2022,34,17,4975.0,2,7,1,2020-12-18 03:52:37+00:00,2022-09-06 16:39:08+00:00,House,Florida,Florida 23,Democratic,D+5,-5.0,False,True,51.6,general,627
Unity_Party_of_America,2022,34,28,1117.0,15,7,4,2020-11-04 01:11:06+00:00,2022-11-07 22:41:29+00:00,House,Colorado,Colorado 2,Unity,D+17,-17.0,False,False,0.6,general,733
Ben_Clark_(politician),2022,33,10,11056.0,7,0,0,2021-01-06 00:57:02+00:00,2022-08-13 13:00:06+00:00,House,North Carolina,North Carolina 9,Democratic,R+6,6.0,False,False,43.5,general,584
Eric_Burlison,2022,33,20,-3335.0,8,4,3,2021-02-01 20:35:50+00:00,2022-08-10 11:41:29+00:00,House,Missouri,Missouri 7,Republican,R+24,24.0,False,True,70.9,general,554
Tom_Patti,2022,33,16,-319.0,5,7,2,2021-01-03 22:50:52+00:00,2022-09-21 20:48:39+00:00,House,California,California 9,Republican,D+5,-5.0,False,False,45.2,general,625
Neil_Parrott,2022,32,21,1412.0,6,8,3,2020-12-25 19:18:51+00:00,2022-10-24 04:41:51+00:00,House,Maryland,Maryland 6,Republican,D+2,-2.0,False,False,45.2,general,667
Nick_Begich_III,2022,31,10,6081.0,10,1,1,2021-10-23 20:38:55+00:00,2022-09-19 10:58:14+00:00,House,Alaska,Alaska at-large,Republican,,,False,False,28.1,special_rcv_round1,330
Andrea_Salinas,2022,29,14,909.0,9,2,1,2020-12-17 02:54:17+00:00,2022-09-24 01:25:16+00:00,House,Oregon,Oregon 6,Democratic,D+4,-4.0,False,True,50.0,general,645
Brittany_Pettersen,2022,28,19,1597.0,5,5,3,2020-12-04 06:37:38+00:00,2022-08-25 19:51:47+00:00,House,Colorado,Colorado 7,Democratic,D+4,-4.0,False,True,56.4,general,629
Liz_Mathis,2022,28,16,1101.0,5,4,2,2020-11-27 23:38:13+00:00,2022-11-04 17:23:44+00:00,House,Iowa,Iowa 2,Democratic,R+4,4.0,False,False,45.9,general,706
Pacific_Green_Party,2022,28,20,617.0,11,6,3,2020-12-31 21:17:39+00:00,2022-10-19 22:06:52+00:00,House,Oregon,Oregon 3,Pacific Green,D+22,-22.0,False,False,3.6,general,657
Nick_Langworthy,2022,27,17,1757.0,4,14,3,2021-02-13 01:51:09+00:00,2022-09-14 01:41:55+00:00,House,New York,New York 23,Republican,R+12,12.0,False,True,64.9,general,577
Andy_Ogles,2022,26,16,2205.0,3,1,1,2022-08-26 08:13:25+00:00,2022-11-01 02:32:40+00:00,House,Tennessee,Tennessee 5,Republican,R+9,9.0,False,True,55.8,general,66
Bob_McDermott,2022,26,9,2183.0,12,0,0,2020-12-04 18:22:46+00:00,2022-08-20 05:12:58+00:00,Senate,Hawaii,,Republican,D+14,-14.0,False,False,26.0,general,623
Jan_Perry,2022,26,11,1291.0,6,5,3,2020-12-07 20:36:44+00:00,2022-08-23 20:35:48+00:00,House,California,California 37,Democratic,D+37,-37.0,False,False,36.0,general,623
Valerie_Foushee,2022,26,15,10231.0,6,4,2,2021-01-21 15:47:59+00:00,2022-10-14 03:38:42+00:00,House,North Carolina,North Carolina 4,Democratic,D+16,-16.0,False,True,66.9,general,630
Heidi_Campbell_(politician),2022,25,16,1453.0,6,3,0,2020-11-20 16:52:43+00:00,2022-10-25 00:17:31+00:00,House,Tennessee,Tennessee 5,Democratic,R+9,9.0,False,False,42.3,general,703
Mike_Erickson,2022,25,16,1443.0,6,4,3,2020-12-07 14:45:48+00:00,2022-09-27 07:57:38+00:00,House,Oregon,Oregon 6,Republican,D+4,-4.0,False,False,47.5,general,658
Nikki_Budzinski,2022,25,11,7553.0,2,0,0,2022-03-19 17:48:25+00:00,2022-10-23 15:24:25+00:00,House,Illinois,Illinois 13,Democratic,D+3,-3.0,False,True,56.6,general,217
Cris_Ericson,2022,23,15,-1211.0,8,6,1,2021-03-20 03:31:28+00:00,2022-10-16 23:03:49+00:00,Senate,Vermont,,Independent,D+16,-16.0,False,False,0.4,general,575
Trish_Gunby,2022,23,12,2088.0,4,0,1,2021-03-16 15:10:59+00:00,2022-08-25 14:25:51+00:00,House,Missouri,Missouri 2,Democratic,R+7,7.0,False,False,43.1,general,526
Frank_Lucas_(Oklahoma_politician),2022,22,14,3354.0,6,2,2,2020-11-24 03:15:10+00:00,2022-09-30 20:06:23+00:00,House,Oklahoma,Oklahoma 3,Republican,R+24,24.0,True,True,74.5,general,675
Jennifer_Schultz,2022,22,11,550.0,4,0,1,2020-11-27 03:53:09+00:00,2022-09-17 16:25:23+00:00,House,Minnesota,Minnesota 8,DFL,R+8,8.0,False,False,42.8,general,659
Brad_Pfaff,2022,21,17,3941.0,3,1,4,2020-11-08 16:00:17+00:00,2022-09-16 12:30:22+00:00,House,Wisconsin,Wisconsin 3,Democratic,R+4,4.0,False,False,48.1,general,676
Jill_Tokuda,2022,21,14,1517.0,0,4,1,2020-11-21 08:21:31+00:00,2022-11-08 22:05:31+00:00,House,Hawaii,Hawaii 2,Democratic,D+14,-14.0,False,True,62.2,general,717
Dale_Strong,2022,20,8,3140.0,5,0,1,2021-04-05 21:57:19+00:00,2022-09-10 00:44:45+00:00,House,Alabama,Alabama 5,Republican,R+17,17.0,False,True,67.2,general,522
Independent_American_Party_of_Nevada,2022,17,8,1241.0,6,2,3,2020-12-28 00:55:35+00:00,2022-07-24 23:24:53+00:00,House,Nevada,Nevada 2,Independent American,R+8,8.0,False,False,1.4,general,573
Rich_McCormick,2022,16,4,1873.0,1,0,0,2022-05-26 15:20:11+00:00,2022-09-10 00:59:38+00:00,House,Georgia,Georgia 6,Republican,R+11,11.0,False,True,62.2,general,106
Francis_Conole,2022,15,8,-82.0,3,0,1,2022-06-06 17:12:07+00:00,2022-10-06 05:23:02+00:00,House,New York,New York 22,Democratic,D+1,-1.0,False,False,49.5,general,121
Steven_B._Grant,2022,14,8,1057.0,1,0,1,2021-04-06 14:18:48+00:00,2022-11-01 17:40:21+00:00,Senate,Florida,,Independent,R+3,3.0,False,False,0.4,general,574
Aaron_Bean,2022,12,11,943.0,3,0,3,2020-11-19 18:01:53+00:00,2022-08-24 14:58:35+00:00,House,Florida,Florida 4,Republican,R+6,6.0,False,True,60.5,general,642
George_Santos,2022,11,6,951.0,1,0,1,2020-11-04 23:21:17+00:00,2022-11-01 17:17:31+00:00,House,New York,New York 3,Republican,D+2,-2.0,False,True,53.8,general,726
Chris_Deluzio,2022,10,4,2897.0,2,0,0,2021-08-23 17:15:57+00:00,2022-10-22 19:24:59+00:00,House,Pennsylvania,Pennsylvania 17,Democratic,EVEN,0.0,False,True,53.4,general,425
Mike_Ezell,2022,10,5,4770.0,1,0,0,2022-06-08 03:23:29+00:00,2022-11-01 21:35:57+00:00,House,Mississippi,Mississippi 4,Republican,R+22,22.0,False,True,73.3,general,146
Monte_Hodges,2022,10,7,248.0,3,1,1,2021-06-01 11:47:07+00:00,2022-05-25 16:37:10+00:00,House,Arkansas,Arkansas 1,Democratic,R+22,22.0,False,False,26.2,general,358
None_of_These_Candidates,2022,10,7,5014.0,4,0,2,2020-11-12 13:39:27+00:00,2022-11-08 14:57:00+00:00,Senate,Nevada,,,R+1,1.0,False,False,1.2,general,726
Robert_Asencio,2022,10,7,1243.0,3,1,0,2021-02-13 13:25:20+00:00,2022-09-22 23:22:13+00:00,House,Florida,Florida 28,Democratic,R+2,2.0,False,False,36.3,general,586
Rob_Menendez,2022,9,5,-3507.0,1,1,0,2021-12-25 02:23:37+00:00,2022-10-30 04:28:25+00:00,House,New Jersey,New Jersey 8,Democratic,D+22,-22.0,False,True,72.9,general,309
Karoline_Leavitt,2022,8,6,11.0,0,1,0,2022-09-12 19:16:03+00:00,2022-11-08 01:00:26+00:00,House,New Hampshire,New Hampshire 1,Republican,EVEN,0.0,False,False,45.9,general,56
Mike_France_(politician),2022,8,7,775.0,1,0,0,2021-01-06 02:25:11+00:00,2022-08-12 02:31:36+00:00,House,Connecticut,Connecticut 2,Republican,D+3,-3.0,False,False,40.2,general,583
Monica_De_La_Cruz,2022,8,2,2499.0,0,0,0,2022-10-13 22:30:32+00:00,2022-10-22 15:29:56+00:00,House,Texas,Texas 15,Republican,R+1,1.0,False,True,53.3,general,8
John_Sophocleus,2022,7,4,557.0,2,0,0,2022-03-01 18:05:15+00:00,2022-08-16 03:28:00+00:00,Senate,Alabama,,Libertarian,R+15,15.0,False,False,2.3,general,167
Mike_Collins_(politician),2022,7,2,1179.0,1,0,0,2022-06-22 01:52:51+00:00,2022-10-13 21:39:57+00:00,House,Georgia,Georgia 10,Republican,R+15,15.0,False,True,64.5,general,113
April_Becker,2022,6,4,14.0,0,0,0,2021-04-14 18:30:07+00:00,2022-08-03 14:05:28+00:00,House,Nevada,Nevada 3,Republican,D+1,-1.0,False,False,48.0,general,475
Moderate_Party_of_Rhode_Island,2022,6,5,600.0,4,0,3,2020-12-07 11:39:49+00:00,2022-09-14 03:30:09+00:00,House,Rhode Island,Rhode Island 2,Moderate,D+4,-4.0,False,False,2.7,general,645
Nathaniel_Moran,2022,6,6,3319.0,0,0,0,2022-01-05 05:45:47+00:00,2022-09-10 03:46:35+00:00,House,Texas,Texas 1,Republican,R+26,26.0,False,True,78.1,general,247
Trudy_Busch_Valentine,2022,6,4,-12.0,1,0,0,2022-08-03 03:44:44+00:00,2022-10-28 04:25:44+00:00,Senate,Missouri,,Democratic,R+10,10.0,False,False,42.2,general,86
Wesley_Hunt,2022,6,4,7986.0,0,0,0,2022-03-03 02:06:07+00:00,2022-09-10 00:54:47+00:00,House,Texas,Texas 38,Republican,R+12,12.0,False,True,63.0,general,190
Keith_Pekau,2022,5,5,0.0,1,1,0,2022-07-13 19:14:56+00:00,2022-10-29 23:54:30+00:00,House,Illinois,Illinois 6,Republican,D+3,-3.0,False,False,45.6,general,108
Keith_Self,2022,5,3,933.0,0,0,0,2022-03-03 00:15:13+00:00,2022-06-30 13:51:04+00:00,House,Texas,Texas 3,Republican,R+11,11.0,False,True,60.5,general,119
Brandon_Williams_(politician),2022,4,3,1451.0,0,0,0,2022-08-24 19:12:45+00:00,2022-10-22 22:37:37+00:00,House,New York,New York 22,Republican,D+1,-1.0,False,True,50.5,general,59
Cory_Mills,2022,4,3,98.0,0,0,0,2021-04-10 02:51:09+00:00,2022-08-24 01:54:46+00:00,House,Florida,Florida 7,Republican,R+5,5.0,False,True,58.5,general,500
Gabe_Vasquez,2022,4,2,1632.0,0,0,0,2022-04-21 00:16:37+00:00,2022-09-10 01:22:44+00:00,House,New Mexico,New Mexico 2,Democratic,D+1,-1.0,False,True,50.3,general,142
Nick_LaLota,2022,4,4,1646.0,0,0,0,2022-07-27 02:43:52+00:00,2022-10-31 10:03:23+00:00,House,New York,New York 1,Republican,R+3,3.0,False,True,55.5,general,96
Rudy_Yakym,2022,4,4,74.0,0,1,0,2022-08-17 02:34:03+00:00,2022-10-30 04:28:24+00:00,House,Indiana,Indiana 2,Republican,,,False,True,63.3,special,74
Anna_Paulina_Luna,2022,3,2,74.0,0,0,0,2022-08-23 21:25:25+00:00,2022-08-24 04:38:54+00:00,House,Florida,Florida 13,Republican,R+6,6.0,False,True,53.1,general,0
Eli_Crane,2022,3,3,91.0,0,0,0,2021-07-21 03:28:31+00:00,2022-09-27 14:25:21+00:00,House,Arizona,Arizona 2,Republican,R+6,6.0,False,True,53.9,general,433
Juan_Ciscomani,2022,3,3,1250.0,0,0,0,2022-06-14 15:44:15+00:00,2022-10-11 15:18:49+00:00,House,Arizona,Arizona 6,Republican,R+3,3.0,False,True,50.7,general,118
Russell_Fry_(politician),2022,3,2,102.0,0,0,0,2021-10-24 22:37:58+00:00,2022-05-13 05:11:48+00:00,House,South Carolina,South Carolina 7,Republican,R+11,11.0,False,True,64.9,general,200
Derrick_Van_Orden,2022,2,2,-2.0,1,0,0,2022-03-01 14:54:37+00:00,2022-06-01 15:12:47+00:00,House,Wisconsin,Wisconsin 3,Republican,R+4,4.0,False,True,51.9,general,92
Jevin_Hodge,2022,2,2,14.0,0,0,0,2021-05-07 01:02:01+00:00,2022-08-03 17:11:01+00:00,House,Arizona,Arizona 1,Democratic,R+2,2.0,False,False,49.6,general,453
John_E._James,2022,2,1,27.0,0,0,0,2020-12-26 03:24:39+00:00,2020-12-26 03:25:12+00:00,House,Michigan,Michigan 10,Republican,R+3,3.0,False,True,48.8,general,0
Lorence_Wenke,2022,2,2,42.0,1,0,0,2021-01-13 15:00:50+00:00,2021-05-29 00:15:16+00:00,House,Michigan,Michigan 4,Libertarian,R+5,5.0,False,False,2.5,general,135
Marie_Gluesenkamp_Perez,2022,2,1,66.0,0,0,0,2022-11-01 15:03:00+00:00,2022-11-01 15:03:36+00:00,House,Washington,Washington 3,Democratic,R+5,5.0,False,True,50.1,general,0
Chase_Oliver,2022,1,1,0.0,0,0,0,2022-10-20 01:43:35+00:00,2022-10-20 01:43:35+00:00,Senate,Georgia,,Libertarian,R+3,3.0,False,False,2.1,general,0
Eric_Sorensen_(politician),2022,1,1,0.0,0,0,0,2022-06-29 01:55:07+00:00,2022-06-29 01:55:07+00:00,House,Illinois,Illinois 17,Democratic,D+2,-2.0,False,True,52.0,general,0
Greg_Landsman,2022,1,1,0.0,0,0,0,2022-06-07 16:18:46+00:00,2022-06-07 16:18:46+00:00,House,Ohio,Ohio 1,Democratic,D+2,-2.0,False,True,52.8,general,0
Hillary_Scholten,2022,1,1,0.0,0,0,0,2022-06-22 19:38:52+00:00,2022-06-22 19:38:52+00:00,House,Michigan,Michigan 3,Democratic,D+1,-1.0,False,True,54.9,general,0
Mark_Robertson_(politician),2022,1,1,0.0,0,0,0,2022-06-20 17:44:18+00:00,2022-06-20 17:44:18+00:00,House,Nevada,Nevada 1,Republican,D+3,-3.0,False,False,46.0,general,0
Mike_Thompson_(California_politician),2022,1,1,13.0,0,0,0,2021-01-28 11:22:03+00:00,2021-01-28 11:22:03+00:00,House,California,California 4,Democratic,D+17,-17.0,False,True,67.8,general,0
Mike_ter_Maat,2022,1,1,0.0,0,0,0,2022-05-13 19:45:00+00:00,2022-05-13 19:45:00+00:00,House,Florida,Florida 20,Libertarian,,,False,False,0.7,special,0
Sam_Peters,2022,1,1,0.0,0,0,0,2022-06-20 17:50:27+00:00,2022-06-20 17:50:27+00:00,House,Nevada,Nevada 4,Republican,D+3,-3.0,False,False,47.6,general,0
Tyler_Kistner,2022,1,1,0.0,1,0,0,2022-05-18 17:12:20+00:00,2022-05-18 17:12:20+00:00,House,Minnesota,Minnesota 2,Republican,D+1,-1.0,False,False,45.7,general,0
Mike_Johnson,2024,1880,437,125340.0,335,141,56,2022-11-15 00:54:10+00:00,2024-11-05 05:53:19+00:00,House,Louisiana,Louisiana 4,Republican,R+26,26.0,True,True,85.8,general,721
Anna_Paulina_Luna,2024,1101,360,51703.0,142,226,18,2022-11-09 02:17:20+00:00,2024-11-05 04:35:37+00:00,House,Florida,Florida 13,Republican,R+6,6.0,True,True,54.8,general,727
Kari_Lake,2024,832,243,67213.0,111,91,25,2022-11-09 01:52:58+00:00,2024-11-04 07:33:34+00:00,Senate,Arizona,,Republican,R+2,2.0,False,False,47.65,general,726
Lauren_Boebert,2024,630,253,56573.0,107,4,20,2022-11-09 10:27:21+00:00,2024-11-04 01:38:24+00:00,House,Colorado,Colorado 4,Republican,R+13,13.0,False,True,53.6,general,725
Hakeem_Jeffries,2024,609,268,47931.0,112,126,24,2022-11-17 00:20:12+00:00,2024-11-02 19:38:16+00:00,House,New York,New York 8,Democratic,D+27,-27.0,True,True,75.4,general,716
